epoch,acc,loss,val_acc,val_loss
0,0.8610166666666667,0.46944404168128967,0.9313,0.2360375560283661
1,0.9281833333333334,0.25048432739575704,0.9482,0.17615149546265602
2,0.9426833333015442,0.19593666745026905,0.958,0.13789744946360588
3,0.9524333333333334,0.1626770738919576,0.9654,0.11658572269380092
4,0.9591833333015441,0.13998045994440714,0.9691,0.10510417464524507
5,0.9633333333333334,0.1254820017417272,0.9727,0.0941354030251503
6,0.9666833333015442,0.11386765982707342,0.9732,0.08668523963540792
7,0.9701999999682108,0.10142364147504171,0.9748,0.08114766248688102
8,0.9711,0.0951711453596751,0.9761,0.07989111544117332
9,0.9736500000317891,0.08705893684625626,0.9766,0.07554855117797851
10,0.9748000000317891,0.08244548751910527,0.9781,0.07205045544728637
11,0.9766333333651225,0.07688450178305307,0.9788,0.06958978641964496
12,0.9781166666348775,0.07085398431817691,0.9789,0.06871729646995664
13,0.9785999999682109,0.06984995862245559,0.9784,0.06766793836206197
14,0.9801166666984558,0.06587199470003446,0.9794,0.0669366231046617
15,0.9803500000317892,0.06388599563439687,0.9793,0.06579983682259917
16,0.9813666666348775,0.05924371436238289,0.9787,0.0688628278490156
17,0.9816166666666667,0.05687545237739881,0.9797,0.06604938079789281
18,0.9821,0.056623673045635224,0.9803,0.06756780963651836
19,0.9831166666984558,0.053848441318670906,0.9809,0.06408588662333786
