epoch,acc,loss,val_acc,val_loss
0,0.8896,0.3649045594930649,0.9478,0.16802603887319564
1,0.92015,0.25883116294542946,0.9531,0.15018591821789742
2,0.9269166666666667,0.2387675887107849,0.9607,0.12796901172101496
3,0.9295166666984558,0.22934560458660125,0.9608,0.1260293979510665
4,0.9335666666348775,0.22012303375403086,0.9654,0.12222923164963723
5,0.9351666666984558,0.2114276434659958,0.9639,0.11803380905762315
6,0.9361666666984558,0.2111262678782145,0.9629,0.12085655898600817
7,0.93645,0.20727313743432363,0.9633,0.12299360711053013
8,0.9364833333651225,0.20486743755340575,0.9675,0.11397895874381066
9,0.9383666666666667,0.20170834075609842,0.9653,0.1166409751534462
10,0.9388500000317891,0.19495711908340455,0.9672,0.11380213515460491
11,0.9408499999682108,0.19367289045651753,0.9671,0.1100702614799142
12,0.9441166666984558,0.18613471568822862,0.9696,0.10419608095288277
13,0.9430500000317892,0.18688818986415864,0.968,0.1103929485425353
14,0.9430499999682108,0.18765833213329317,0.9693,0.1097267219632864
15,0.9437833333651224,0.182366175031662,0.9702,0.1043048752680421
16,0.9454833333015442,0.17746149260203042,0.9699,0.09977750946730375
17,0.9463500000317892,0.1790861935377121,0.9679,0.10663158123344182
18,0.9451999999682108,0.17808404409090678,0.9693,0.10652812201306223
19,0.9459666666666666,0.1756120011329651,0.9677,0.10719543179646135
